city-Bon viure-official-Esports,9
city-Bon viure-official-Esports,8
city-Bon viure-official-Esports,32
city-Bon viure-official-Esports,12
city-Bon viure-official-Convivència i seguretat,8
city-Bon viure-official-Convivència i seguretat,13
city-Bon viure-official-Convivència i seguretat,43
city-Bon viure-official-Convivència i seguretat,8
city-Bon viure-official-Convivència i seguretat,18
city-Bon viure-official-Convivència i seguretat,19
city-Bon viure-official-Convivència i seguretat,8
city-Bon viure-official-Convivència i seguretat,10
city-Bon viure-official-Convivència i seguretat,22
city-Bon viure-official-Convivència i seguretat,12
city-Economia plural-official-Desenvolupament i economia de proximitat,8
city-Economia plural-official-Desenvolupament i economia de proximitat,37
city-Economia plural-official-Desenvolupament i economia de proximitat,14
city-Economia plural-official-Economia cooperativa, social i solidària,22
city-Economia plural-official-Economia cooperativa, social i solidària,4
city-Economia plural-official-Economia cooperativa, social i solidària,9
city-Economia plural-official-Economia cooperativa, social i solidària,14
city-Economia plural-official-Economia cooperativa, social i solidària,18
city-Economia plural-official-Un nou lideratge públic,7
city-Economia plural-official-Un nou lideratge públic,13
city-Economia plural-official-Un nou lideratge públic,5
city-Economia plural-official-Un nou lideratge públic,43
city-Economia plural-official-Un nou lideratge públic,23
city-Economia plural-official-Ocupació de qualitat,8
city-Economia plural-official-Turisme sostenible,63
city-Transició ecològica-official-Medi ambient i espai públic,112
city-Transició ecològica-official-Medi ambient i espai públic,255
city-Transició ecològica-official-Medi ambient i espai públic,14
city-Transició ecològica-official-Medi ambient i espai públic,140
city-Transició ecològica-official-Mobilitat sostenible,16
city-Transició ecològica-official-Medi ambient i espai públic,21
city-Transició ecològica-official-Medi ambient i espai públic,12
city-Transició ecològica-official-Verd urbà i biodiversitat ,55
city-Transició ecològica-official-Verd urbà i biodiversitat ,205
city-Transició ecològica-official-Verd urbà i biodiversitat ,48
city-Transició ecològica-official-Verd urbà i biodiversitat ,46
city-Transició ecològica-official-Verd urbà i biodiversitat ,102
city-Transició ecològica-official-Verd urbà i biodiversitat ,66
city-Transició ecològica-official-Verd urbà i biodiversitat ,51
city-Transició ecològica-official-Verd urbà i biodiversitat ,32
city-Transició ecològica-official-Verd urbà i biodiversitat ,51
city-Transició ecològica-official-Urbanisme per als barris,17
city-Transició ecològica-official-Urbanisme per als barris,19
city-Transició ecològica-official-Urbanisme per als barris,18
city-Transició ecològica-official-Urbanisme per als barris,67
city-Transició ecològica-official-Urbanisme per als barris,31
city-Transició ecològica-official-Urbanisme per als barris,16
city-Transició ecològica-official-Urbanisme per als barris,5
city-Transició ecològica-official-Urbanisme per als barris,86
city-Bon govern-official-Administració  intel·ligent i inclusiva,11
city-Transició ecològica-official-Urbanisme per als barris,15
city-Transició ecològica-official-Urbanisme per als barris,10
city-Transició ecològica-official-Urbanisme per als barris,11
city-Transició ecològica-official-Urbanisme per als barris,9
city-Transició ecològica-official-Urbanisme per als barris,10
city-Transició ecològica-official-Urbanisme per als barris,17
city-Transició ecològica-official-Urbanisme per als barris,25
city-Transició ecològica-official-Urbanisme per als barris,19
city-Transició ecològica-official-Urbanisme per als barris,21
city-Transició ecològica-official-Urbanisme per als barris,29
city-Transició ecològica-official-Mobilitat sostenible,42
city-Transició ecològica-official-Mobilitat sostenible,313
city-Transició ecològica-official-Mobilitat sostenible,62
city-Transició ecològica-official-Energia i canvi climàtic,271
city-Transició ecològica-official-Energia i canvi climàtic,39
city-Transició ecològica-official-Energia i canvi climàtic,61
city-Transició ecològica-official-Mobilitat sostenible,42
city-Transició ecològica-official-Energia i canvi climàtic,842
city-Transició ecològica-official-Energia i canvi climàtic,22
city-Transició ecològica-official-Energia i canvi climàtic,194
city-Transició ecològica-official-Energia i canvi climàtic,48
city-Transició ecològica-official-Energia i canvi climàtic,47
city-Transició ecològica-official-Energia i canvi climàtic,131
city-Transició ecològica-official-Energia i canvi climàtic,24
city-Transició ecològica-official-Energia i canvi climàtic,70
city-Transició ecològica-official-Energia i canvi climàtic,27
city-Transició ecològica-official-Energia i canvi climàtic,26
city-Bon govern-official-Govern transparent  i rendició de comptes,11
city-Bon govern-official-Govern transparent  i rendició de comptes,108
city-Bon govern-official-Govern transparent  i rendició de comptes,15
city-Bon govern-official-Govern transparent  i rendició de comptes,24
city-Bon govern-official-Govern transparent  i rendició de comptes,33
city-Bon govern-official-Govern transparent  i rendició de comptes,17
city-Bon govern-official-Govern transparent  i rendició de comptes,56
city-Bon govern-official-Eficiència i professionalitat,20
city-Bon govern-official-Participació ciutadana,14
city-Bon govern-official-Participació ciutadana,28
city-Bon govern-official-Participació ciutadana,79
city-Bon govern-official-Participació ciutadana,12
city-Bon govern-official-Participació ciutadana,33
city-Bon govern-official-Participació ciutadana,13
city-Bon govern-official-Participació ciutadana,47
city-Bon govern-official-Participació ciutadana,166
city-Bon govern-official-Participació ciutadana,82
city-Bon govern-official-Acció comunitària,9
city-Bon govern-official-Acció comunitària,9
city-Bon govern-official-Acció comunitària,19
city-Bon govern-official-Acció comunitària,7
city-Bon govern-official-Acció comunitària,59
city-Bon govern-official-Administració  intel·ligent i inclusiva,14
city-Bon govern-official-Administració  intel·ligent i inclusiva,18
city-Bon govern-official-Administració  intel·ligent i inclusiva,19
city-Bon govern-official-Administració  intel·ligent i inclusiva,20
city-Bon govern-official-Administració  intel·ligent i inclusiva,30
city-Justícia global-official-Justícia global,22
city-Justícia global-official-Justícia global,154
city-Justícia global-official-Justícia global,47
city-Justícia global-official-Justícia global,30
city-Bon viure-citizen-Habitatge,804
city-Transició ecològica-citizen-Medi ambient i espai públic,645
city-Bon viure-citizen-Esports,202
city-Transició ecològica-citizen-Energia i canvi climàtic,375
city-Transició ecològica-citizen-Mobilitat sostenible,368
city-Bon govern-citizen-Administració  intel·ligent i inclusiva,532
city-Transició ecològica-citizen-Urbanisme per als barris,49
city-Bon viure-citizen-Cicles de vida ,235
city-Bon viure-citizen-Equitat de gènere i diversitat sexual,37
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,5
city-Bon viure-citizen-Cultura,85
city-Bon viure-citizen-Autonomia personal ,17
city-Bon viure-citizen-Sanitat i salut,41
city-Transició ecològica-citizen-Energia i canvi climàtic,101
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,222
city-Transició ecològica-citizen-Mobilitat sostenible,19
city-Bon viure-citizen-Autonomia personal ,24
city-Bon viure-citizen-Autonomia personal ,16
city-Economia plural-citizen-Ocupació de qualitat,64
city-Transició ecològica-citizen-Mobilitat sostenible,124
city-Bon viure-citizen-Habitatge,47
city-Transició ecològica-citizen-Medi ambient i espai públic,33
city-Economia plural-citizen-Un nou lideratge públic,27
city-Transició ecològica-citizen-Mobilitat sostenible,704
city-Economia plural-citizen-Desenvolupament i economia de proximitat,32
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,58
city-Economia plural-citizen-Desenvolupament i economia de proximitat,116
city-Bon viure-citizen-Defensa i protecció dels Drets Humans,257
city-Transició ecològica-citizen-Mobilitat sostenible,131
city-Bon govern-citizen-Acció comunitària,34
city-Bon viure-citizen-Educació i coneixement ,136
city-Bon viure-citizen-Habitatge,20
city-Bon viure-citizen-Convivència i seguretat,28
city-Transició ecològica-citizen-Mobilitat sostenible,4
city-Bon govern-citizen-Acció comunitària,7
city-Bon viure-citizen-Habitatge,21
city-Transició ecològica-citizen-Mobilitat sostenible,57
city-Bon viure-citizen-Convivència i seguretat,25
city-Transició ecològica-citizen-Mobilitat sostenible,27
city-Transició ecològica-citizen-Medi ambient i espai públic,120
city-Bon viure-citizen-Autonomia personal ,13
city-Bon viure-citizen-Equitat de gènere i diversitat sexual,55
city-Transició ecològica-citizen-Mobilitat sostenible,462
city-Bon govern-citizen-Govern transparent  i rendició de comptes,77
city-Bon govern-citizen-Acció comunitària,22
city-Transició ecològica-citizen-Energia i canvi climàtic,69
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,49
city-Transició ecològica-citizen-Energia i canvi climàtic,1082
city-Transició ecològica-citizen-Medi ambient i espai públic,68
city-Bon govern-citizen-Participació ciutadana,29
city-Transició ecològica-citizen-Urbanisme per als barris,28
city-Transició ecològica-citizen-Energia i canvi climàtic,301
city-Transició ecològica-citizen-Medi ambient i espai públic,73
city-Transició ecològica-citizen-Mobilitat sostenible,331
city-Economia plural-citizen-Turisme sostenible,63
city-Economia plural-citizen-Economia cooperativa, social i solidària,42
city-Transició ecològica-citizen-Medi ambient i espai públic,47
city-Economia plural-citizen-Desenvolupament i economia de proximitat,138
city-Bon govern-citizen-Govern transparent  i rendició de comptes,32
city-Transició ecològica-citizen-Mobilitat sostenible,9
city-Transició ecològica-citizen-Mobilitat sostenible,37
city-Bon govern-citizen-Acció comunitària,48
city-Bon viure-citizen-Cultura,17
city-Bon govern-citizen-Acció comunitària,67
city-Bon viure-citizen-Convivència i seguretat,31
city-Bon viure-citizen-Cultura,29
city-Transició ecològica-citizen-Urbanisme per als barris,81
city-Bon viure-citizen-Cultura,1
city-Transició ecològica-citizen-Medi ambient i espai públic,17
city-Economia plural-citizen-Un nou lideratge públic,45
city-Bon viure-citizen-Sanitat i salut,36
city-Bon viure-citizen-Educació i coneixement ,10
city-Transició ecològica-citizen-Medi ambient i espai públic,183
city-Bon viure-citizen-Habitatge,41
city-Bon govern-citizen-Participació ciutadana,33
city-Bon viure-citizen-Justícia social,14
city-Bon viure-citizen-Esports,7
city-Transició ecològica-citizen-Mobilitat sostenible,27
city-Bon viure-citizen-Cicles de vida ,383
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,76
city-Bon viure-citizen-Habitatge,10
city-Transició ecològica-citizen-Mobilitat sostenible,147
city-Transició ecològica-citizen-Mobilitat sostenible,172
city-Bon govern-citizen-Govern transparent  i rendició de comptes,32
city-Bon govern-citizen-Administració  intel·ligent i inclusiva,8
city-Economia plural-citizen-Desenvolupament i economia de proximitat,44
city-Transició ecològica-citizen-Mobilitat sostenible,20
city-Transició ecològica-citizen-Medi ambient i espai públic,85
city-Bon viure-citizen-Sanitat i salut,77
city-Bon viure-citizen-Cicles de vida ,8
city-Transició ecològica-citizen-Mobilitat sostenible,65
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,54
city-Transició ecològica-citizen-Mobilitat sostenible,32
city-Transició ecològica-citizen-Mobilitat sostenible,342
city-Transició ecològica-citizen-Mobilitat sostenible,247
city-Transició ecològica-citizen-Mobilitat sostenible,138
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,141
city-Transició ecològica-citizen-Medi ambient i espai públic,41
city-Bon viure-citizen-Cultura,3
city-Bon viure-citizen-Defensa i protecció dels Drets Humans,21
city-Bon viure-citizen-Cultura,18
city-Bon viure-citizen-Sanitat i salut,182
city-Economia plural-citizen-Turisme sostenible,30
city-Bon viure-citizen-Sanitat i salut,3
city-Transició ecològica-citizen-Medi ambient i espai públic,114
city-Justícia global-citizen-Justícia global,10
city-Economia plural-citizen-Economia cooperativa, social i solidària,2
city-Economia plural-citizen-Un nou lideratge públic,5
city-Transició ecològica-citizen-Mobilitat sostenible,41
city-Bon viure-citizen-Cultura,24
city-Bon viure-citizen-Habitatge,67
city-Transició ecològica-citizen-Mobilitat sostenible,109
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,3
city-Transició ecològica-citizen-Mobilitat sostenible,5
city-Transició ecològica-citizen-Mobilitat sostenible,60
city-Transició ecològica-citizen-Energia i canvi climàtic,28
city-Transició ecològica-citizen-Medi ambient i espai públic,122
city-Economia plural-citizen-Economia cooperativa, social i solidària,37
city-Economia plural-citizen-Economia cooperativa, social i solidària,15
city-Bon govern-citizen-Administració  intel·ligent i inclusiva,22
city-Bon viure-citizen-Convivència i seguretat,38
city-Bon viure-citizen-Convivència i seguretat,10
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,351
city-Bon viure-citizen-Cicles de vida ,188
city-Bon viure-citizen-Equitat de gènere i diversitat sexual,8
city-Transició ecològica-citizen-Medi ambient i espai públic,1720
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,614
city-Bon viure-citizen-Convivència i seguretat,4
city-Transició ecològica-citizen-Mobilitat sostenible,13
city-Justícia global-citizen-Justícia global,31
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,33
city-Transició ecològica-citizen-Mobilitat sostenible,49
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,29
city-Transició ecològica-citizen-Medi ambient i espai públic,21
city-Transició ecològica-citizen-Mobilitat sostenible,33
city-Bon viure-citizen-Convivència i seguretat,22
city-Bon viure-citizen-Sanitat i salut,20
city-Bon viure-citizen-Convivència i seguretat,66
city-Transició ecològica-citizen-Medi ambient i espai públic,8
city-Transició ecològica-citizen-Mobilitat sostenible,39
city-Transició ecològica-citizen-Mobilitat sostenible,14
city-Transició ecològica-citizen-Energia i canvi climàtic,31
city-Bon govern-citizen-Administració  intel·ligent i inclusiva,16
city-Bon viure-citizen-Convivència i seguretat,18
city-Transició ecològica-citizen-Medi ambient i espai públic,27
city-Bon viure-citizen-Justícia social,24
city-Bon viure-citizen-Convivència i seguretat,92
city-Transició ecològica-citizen-Mobilitat sostenible,56
city-Bon viure-citizen-Cicles de vida ,225
city-Transició ecològica-citizen-Mobilitat sostenible,28
city-Transició ecològica-citizen-Mobilitat sostenible,43
city-Bon viure-citizen-Autonomia personal ,17
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,20
city-Bon viure-citizen-Educació i coneixement ,31
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,22
city-Bon viure-citizen-Convivència i seguretat,6
city-Transició ecològica-citizen-Mobilitat sostenible,54
city-Transició ecològica-organization-Mobilitat sostenible,40
city-Transició ecològica-organization-Mobilitat sostenible,64
city-Transició ecològica-organization-Mobilitat sostenible,34
city-Transició ecològica-organization-Mobilitat sostenible,60
city-Transició ecològica-organization-Mobilitat sostenible,106
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,24
city-Bon viure-citizen-Cicles de vida ,18
city-Bon viure-citizen-Convivència i seguretat,84
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,51
city-Transició ecològica-citizen-Mobilitat sostenible,46
city-Transició ecològica-citizen-Urbanisme per als barris,22
city-Bon viure-citizen-Educació i coneixement ,10
city-Bon viure-citizen-Convivència i seguretat,78
city-Economia plural-citizen-Un nou lideratge públic,17
city-Bon viure-citizen-Sanitat i salut,27
city-Economia plural-citizen-Economia cooperativa, social i solidària,19
city-Bon viure-citizen-Justícia social,155
city-Bon viure-citizen-Sanitat i salut,232
city-Bon govern-citizen-Govern transparent  i rendició de comptes,685
city-Transició ecològica-citizen-Mobilitat sostenible,114
city-Economia plural-citizen-Desenvolupament i economia de proximitat,59
city-Transició ecològica-citizen-Mobilitat sostenible,11
city-Bon viure-citizen-Educació i coneixement ,11
city-Bon viure-citizen-Autonomia personal ,50
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,61
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,88
city-Transició ecològica-citizen-Medi ambient i espai públic,423
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,104
city-Transició ecològica-organization-Mobilitat sostenible,11
city-Transició ecològica-organization-Mobilitat sostenible,35
city-Transició ecològica-organization-Mobilitat sostenible,23
city-Bon viure-citizen-Convivència i seguretat,46
city-Transició ecològica-citizen-Mobilitat sostenible,30
city-Bon viure-citizen-Convivència i seguretat,22
city-Bon viure-citizen-Educació i coneixement ,82
city-Bon viure-citizen-Autonomia personal ,16
city-Bon viure-citizen-Sanitat i salut,31
city-Transició ecològica-citizen-Mobilitat sostenible,46
city-Transició ecològica-organization-Mobilitat sostenible,12
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,61
city-Transició ecològica-organization-Mobilitat sostenible,23
city-Transició ecològica-organization-Mobilitat sostenible,56
city-Bon viure-citizen-Autonomia personal ,22
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,109
city-Transició ecològica-citizen-Mobilitat sostenible,5
city-Bon viure-citizen-Justícia social,44
city-Transició ecològica-citizen-Mobilitat sostenible,41
city-Transició ecològica-organization-Mobilitat sostenible,126
city-Transició ecològica-organization-Mobilitat sostenible,46
city-Transició ecològica-organization-Mobilitat sostenible,27
city-Transició ecològica-organization-Mobilitat sostenible,26
city-Transició ecològica-organization-Mobilitat sostenible,22
city-Transició ecològica-organization-Mobilitat sostenible,29
city-Transició ecològica-organization-Mobilitat sostenible,21
city-Transició ecològica-organization-Mobilitat sostenible,162
city-Transició ecològica-organization-Mobilitat sostenible,19
city-Transició ecològica-organization-Mobilitat sostenible,26
city-Transició ecològica-organization-Mobilitat sostenible,39
city-Transició ecològica-organization-Mobilitat sostenible,26
city-Transició ecològica-organization-Mobilitat sostenible,30
city-Transició ecològica-organization-Mobilitat sostenible,32
city-Transició ecològica-organization-Mobilitat sostenible,86
city-Transició ecològica-organization-Mobilitat sostenible,69
city-Transició ecològica-organization-Mobilitat sostenible,61
city-Transició ecològica-organization-Mobilitat sostenible,21
city-Transició ecològica-organization-Mobilitat sostenible,27
city-Transició ecològica-organization-Mobilitat sostenible,29
city-Transició ecològica-organization-Mobilitat sostenible,46
city-Transició ecològica-organization-Mobilitat sostenible,25
city-Transició ecològica-organization-Mobilitat sostenible,33
city-Economia plural-organization-Ocupació de qualitat,11
city-Transició ecològica-organization-Mobilitat sostenible,15
city-Bon viure-citizen-Educació i coneixement ,49
city-Transició ecològica-citizen-Mobilitat sostenible,126
city-Economia plural-citizen-Turisme sostenible,36
city-Economia plural-citizen-Desenvolupament i economia de proximitat,10
city-Transició ecològica-citizen-Energia i canvi climàtic,19
city-Transició ecològica-citizen-Medi ambient i espai públic,422
city-Economia plural-citizen-Economia cooperativa, social i solidària,23
city-Transició ecològica-citizen-Mobilitat sostenible,215
city-Bon viure-citizen-Educació i coneixement ,333
city-Bon viure-citizen-Cicles de vida ,31
city-Bon viure-organization-Convivència i seguretat,22
city-Bon viure-organization-Justícia social,21
city-Economia plural-citizen-Un nou lideratge públic,34
city-Bon viure-organization-Convivència i seguretat,18
city-Bon viure-citizen-Cultura,105
city-Bon viure-citizen-Autonomia personal ,111
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,36
city-Transició ecològica-citizen-Mobilitat sostenible,39
city-Bon govern-citizen-Administració  intel·ligent i inclusiva,246
city-Transició ecològica-citizen-Medi ambient i espai públic,69
city-Bon viure-citizen-Educació i coneixement ,58
city-Bon govern-citizen-Administració  intel·ligent i inclusiva,6
city-Transició ecològica-citizen-Mobilitat sostenible,44
city-Bon viure-citizen-Educació i coneixement ,44
city-Bon viure-citizen-Cultura,25
city-Bon govern-citizen-Participació ciutadana,20
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,32
city-Transició ecològica-citizen-Mobilitat sostenible,4
city-Transició ecològica-citizen-Medi ambient i espai públic,896
city-Transició ecològica-citizen-Mobilitat sostenible,109
city-Bon viure-citizen-Sanitat i salut,71
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,83
city-Bon viure-citizen-Cultura,31
city-Bon viure-citizen-Convivència i seguretat,36
city-Economia plural-citizen-Ocupació de qualitat,37
city-Transició ecològica-citizen-Mobilitat sostenible,2
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,232
city-Transició ecològica-citizen-Medi ambient i espai públic,3
city-Transició ecològica-citizen-Mobilitat sostenible,4
city-Transició ecològica-citizen-Medi ambient i espai públic,46
city-Transició ecològica-citizen-Medi ambient i espai públic,24
city-Bon viure-citizen-Habitatge,30
city-Economia plural-citizen-Economia cooperativa, social i solidària,12
city-Bon govern-citizen-Participació ciutadana,5
city-Economia plural-citizen-Desenvolupament i economia de proximitat,6
city-Transició ecològica-citizen-Medi ambient i espai públic,6
city-Transició ecològica-citizen-Medi ambient i espai públic,9
city-Bon govern-citizen-Govern transparent  i rendició de comptes,21
city-Bon viure-citizen-Esports,5
city-Bon viure-citizen-Esports,40
city-Bon viure-citizen-Cultura,15
city-Bon viure-citizen-Esports,4
city-Bon govern-citizen-Acció comunitària,11
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,37
city-Transició ecològica-citizen-Mobilitat sostenible,46
city-Bon viure-citizen-Esports,28
city-Economia plural-citizen-Turisme sostenible,49
city-Bon viure-citizen-Esports,29
city-Bon viure-citizen-Esports,8
city-Transició ecològica-citizen-Mobilitat sostenible,47
city-Transició ecològica-citizen-Mobilitat sostenible,14
city-Bon viure-citizen-Esports,8
city-Transició ecològica-citizen-Mobilitat sostenible,111
city-Transició ecològica-citizen-Mobilitat sostenible,59
city-Transició ecològica-citizen-Mobilitat sostenible,114
city-Transició ecològica-citizen-Energia i canvi climàtic,15
city-Bon govern-citizen-Administració  intel·ligent i inclusiva,11
city-Transició ecològica-citizen-Mobilitat sostenible,55
city-Bon govern-citizen-Govern transparent  i rendició de comptes,26
city-Transició ecològica-citizen-Energia i canvi climàtic,97
city-Bon viure-citizen-Convivència i seguretat,32
city-Transició ecològica-citizen-Urbanisme per als barris,22
city-Transició ecològica-citizen-Mobilitat sostenible,75
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,112
city-Bon viure-citizen-Habitatge,10
city-Bon viure-citizen-Cultura,69
city-Bon viure-citizen-Convivència i seguretat,24
city-Bon viure-citizen-Convivència i seguretat,49
city-Transició ecològica-citizen-Mobilitat sostenible,46
city-Bon viure-citizen-Convivència i seguretat,36
city-Bon viure-citizen-Convivència i seguretat,68
city-Economia plural-citizen-Desenvolupament i economia de proximitat,53
city-Transició ecològica-citizen-Mobilitat sostenible,93
city-Bon viure-citizen-Justícia social,372
city-Bon viure-citizen-Habitatge,40
city-Transició ecològica-citizen-Medi ambient i espai públic,116
city-Bon govern-citizen-Govern transparent  i rendició de comptes,12
city-Bon viure-citizen-Convivència i seguretat,97
city-Bon viure-citizen-Autonomia personal ,19
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,155
city-Transició ecològica-citizen-Mobilitat sostenible,42
city-Transició ecològica-citizen-Mobilitat sostenible,42
city-Bon viure-citizen-Cultura,6
city-Bon viure-citizen-Esports,22
city-Bon govern-citizen-Eficiència i professionalitat,5
city-Economia plural-citizen-Desenvolupament i economia de proximitat,11
city-Bon govern-citizen-Govern transparent  i rendició de comptes,5
city-Transició ecològica-citizen-Mobilitat sostenible,3
city-Bon viure-citizen-Convivència i seguretat,13
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,69
city-Bon govern-citizen-Participació ciutadana,12
city-Bon viure-citizen-Esports,10
city-Bon viure-citizen-Esports,3
city-Bon viure-citizen-Sanitat i salut,31
city-Transició ecològica-citizen-Mobilitat sostenible,59
city-Bon viure-citizen-Cultura,35
city-Transició ecològica-citizen-Medi ambient i espai públic,59
city-Transició ecològica-citizen-Mobilitat sostenible,67
city-Bon viure-citizen-Educació i coneixement ,9
city-Bon viure-citizen-Cicles de vida ,136
city-Economia plural-citizen-Economia cooperativa, social i solidària,18
city-Bon viure-citizen-Esports,26
city-Transició ecològica-citizen-Mobilitat sostenible,21
city-Bon viure-citizen-Autonomia personal ,37
city-Transició ecològica-citizen-Mobilitat sostenible,13
city-Transició ecològica-citizen-Mobilitat sostenible,3
city-Bon viure-citizen-Cicles de vida ,11
city-Bon viure-citizen-Justícia social,25
city-Transició ecològica-citizen-Mobilitat sostenible,14
city-Transició ecològica-citizen-Mobilitat sostenible,32
city-Transició ecològica-citizen-Mobilitat sostenible,145
city-Transició ecològica-citizen-Mobilitat sostenible,62
city-Transició ecològica-citizen-Mobilitat sostenible,247
city-Transició ecològica-citizen-Mobilitat sostenible,28
city-Bon viure-citizen-Cultura,9
city-Bon viure-citizen-Equitat de gènere i diversitat sexual,20
city-Bon viure-citizen-Esports,121
city-Bon viure-citizen-Sanitat i salut,51
city-Bon viure-citizen-Educació i coneixement ,24
city-Transició ecològica-citizen-Mobilitat sostenible,16
city-Bon govern-citizen-Participació ciutadana,13
city-Bon viure-citizen-Convivència i seguretat,20
city-Bon viure-citizen-Esports,128
city-Transició ecològica-citizen-Verd urbà i biodiversitat ,23
city-Bon viure-citizen-Convivència i seguretat,46
city-Transició ecològica-citizen-Mobilitat sostenible,22
city-Bon govern-citizen-Govern transparent  i rendició de comptes,22
city-Bon viure-citizen-Esports,32
