Nou Barris-Transició ecològica-Medi ambient i espai públic,11
Eixample-Transició ecològica-Medi ambient i espai públic,110
Les Corts-Bon viure-Cultura,4
Sant Martí-Economia plural-Turisme sostenible,3
Eixample-Bon viure-Convivència i seguretat,1
Eixample-Bon viure-Cultura,8
Sant Martí-Bon viure-Habitatge,24
Sant Martí-Bon viure-Migració, interculturalitat i discriminació zero,6
Ciutat Vella-Transició ecològica-Medi ambient i espai públic,9
Nou Barris-Transició ecològica-Energia i canvi climàtic,274
Ciutat Vella-Economia plural-Turisme sostenible,78
Horta Guinardó-Bon viure-Cicles de vida,0
Horta Guinardó-Transició ecològica-Mobilitat sostenible,30
Eixample-Transició ecològica-Mobilitat sostenible,8
Sant Andreu-Bon viure-Cultura,0
Sarrià Sant Gervasi-Bon viure-Equitat de gènere i diversitat sexual,20
Ciutat Vella-Transició ecològica-Medi ambient i espai públic,11
Sant Andreu-Transició ecològica-Verd urbà i biodiversitat,2
Sant Martí-Bon viure-Convivència i seguretat,39
Eixample-Bon govern-Acció comunitària,9
Sarrià Sant Gervasi-Bon viure-Sanitat i salut,19
Sant Martí-Bon viure-Autonomia personal,22
Nou Barris-Bon viure-Esports,7
Sants Montjuïc-Bon viure-Cultura,24
Sant Martí-Bon viure-Habitatge,176
Eixample-Bon viure-Autonomia personal,0
Ciutat Vella-Transició ecològica-Urbanisme per als barris,6
Ciutat Vella-Bon viure-Equitat de gènere i diversitat sexual,3
Sant Martí-Bon viure-Esports,34
Sants Montjuïc-Bon viure-Convivència i seguretat,28
Sant Martí-Bon govern-Govern transparent  i rendició de comptes,18
Nou Barris-Bon viure-Cultura,0
Sant Martí-Transició ecològica-Urbanisme per als barris,4
Sant Martí-Transició ecològica-Urbanisme per als barris,1
Gràcia-Bon viure-Esports,19
Sant Martí-Bon viure-Educació i coneixement,2
Sant Martí-Transició ecològica-Urbanisme per als barris,4
Sant Martí-Bon viure-Sanitat i salut,4
Les Corts-Bon govern-Participació ciutadana,2
Ciutat Vella-Bon viure-Migració, interculturalitat i discriminació zero,11
Ciutat Vella-Economia plural-Economia cooperativa, social i solidària,18
Sant Andreu-Bon viure-Educació i coneixement,19
Sants Montjuïc-Bon govern-Participació ciutadana,3
Sant Andreu-Bon viure-Educació i coneixement,23
Les Corts-Bon viure-Educació i coneixement,2
Ciutat Vella-Transició ecològica-Mobilitat sostenible,1
Nou Barris-Bon viure-Autonomia personal,2
Ciutat Vella-Economia plural-Desenvolupament i economia de proximitat,3
Horta Guinardó-Transició ecològica-Mobilitat sostenible,26
Les Corts-Bon viure-Educació i coneixement,5
Sant Martí-Bon viure-Habitatge,0
Eixample-Transició ecològica-Mobilitat sostenible,0
Sants Montjuïc-Bon govern-Participació ciutadana,19
Sarrià Sant Gervasi-Transició ecològica-Urbanisme per als barris,1
Sant Andreu-Bon viure-Educació i coneixement,0
Ciutat Vella-Transició ecològica-Medi ambient i espai públic,17
Ciutat Vella-Economia plural-Ocupació de qualitat,10
Sant Martí-Economia plural-Economia cooperativa, social i solidària,21
Eixample-Transició ecològica-Mobilitat sostenible,0
Sant Martí-Bon viure-Esports,5
Nou Barris-Transició ecològica-Energia i canvi climàtic,12
Sant Martí-Economia plural-Desenvolupament i economia de proximitat,5
Ciutat Vella-Bon viure-Sanitat i salut,4
Sant Martí-Transició ecològica-Urbanisme per als barris,94
Sant Martí-Economia plural-Desenvolupament i economia de proximitat,3
Les Corts-Bon viure-Educació i coneixement,30
Ciutat Vella-Bon viure-Cultura,71
Horta Guinardó-Economia plural-Ocupació de qualitat,32
Eixample-Bon viure-Habitatge,22
Eixample-Transició ecològica-Mobilitat sostenible,67
Sant Andreu-Transició ecològica-Mobilitat sostenible,13
Sarrià Sant Gervasi-Bon viure-Cultura,6
Ciutat Vella-Bon viure-Cultura,0
Horta Guinardó-Transició ecològica-Medi ambient i espai públic,15
Eixample-Economia plural-Turisme sostenible,20
Sarrià Sant Gervasi-Economia plural-Desenvolupament i economia de proximitat,1
Ciutat Vella-Bon viure-Sanitat i salut,5
Nou Barris-Economia plural-Ocupació de qualitat,5
Sant Andreu-Bon viure-Educació i coneixement,51
Sants Montjuïc-Bon viure-Cicles de vida,4
Horta Guinardó-Bon viure-Educació i coneixement,18
Sant Andreu-Bon viure-Equitat de gènere i diversitat sexual,31
Sarrià Sant Gervasi-Transició ecològica-Urbanisme per als barris,17
Eixample-Transició ecològica-Medi ambient i espai públic,48
Ciutat Vella-Bon viure-Educació i coneixement,4
Ciutat Vella-Economia plural-Turisme sostenible,83
Horta Guinardó-Transició ecològica-Urbanisme per als barris,2
Horta Guinardó-Bon viure-Convivència i seguretat,14
Sarrià Sant Gervasi-Bon viure-Cultura,19
Sarrià Sant Gervasi-Transició ecològica-Verd urbà i biodiversitat,103
Ciutat Vella-Economia plural-Ocupació de qualitat,1
Les Corts-Transició ecològica-Mobilitat sostenible,11
Sant Martí-Bon viure-Sanitat i salut,21
Sants Montjuïc-Bon govern-Participació ciutadana,21
Gràcia-Bon viure-Sanitat i salut,19
Ciutat Vella-Economia plural-Ocupació de qualitat,10
Les Corts-Transició ecològica-Urbanisme per als barris,8
Les Corts-Transició ecològica-Mobilitat sostenible,14
Sant Andreu-Bon viure-Cultura,22
Sant Martí-Transició ecològica-Urbanisme per als barris,1
Eixample-Transició ecològica-Urbanisme per als barris,0
Sant Martí-Bon viure-Educació i coneixement,25
Ciutat Vella-Economia plural-Turisme sostenible,26
Sants Montjuïc-Transició ecològica-Mobilitat sostenible,9
Eixample-Transició ecològica-Mobilitat sostenible,64
Eixample-Transició ecològica-Urbanisme per als barris,39
Sants Montjuïc-Transició ecològica-Verd urbà i biodiversitat,6
Gràcia-Bon govern-Participació ciutadana,7
Ciutat Vella-Economia plural-Turisme sostenible,11
Eixample-Transició ecològica-Urbanisme per als barris,23
Ciutat Vella-Bon viure-Educació i coneixement,13
Sants Montjuïc-Transició ecològica-Urbanisme per als barris,4
Ciutat Vella-Bon viure-Convivència i seguretat,3
Nou Barris-Transició ecològica-Mobilitat sostenible,0
Sant Andreu-Transició ecològica-Mobilitat sostenible,18
Gràcia-Bon viure-Autonomia personal,8
Horta Guinardó-Transició ecològica-Mobilitat sostenible,10
Horta Guinardó-Transició ecològica-Medi ambient i espai públic,23
Sants Montjuïc-Bon viure-Educació i coneixement,13
Sarrià Sant Gervasi-Bon viure-Habitatge,24
Horta Guinardó-Bon govern-Govern transparent  i rendició de comptes,1
Sant Martí-Economia plural-Desenvolupament i economia de proximitat,7
Horta Guinardó-Transició ecològica-Urbanisme per als barris,28
Horta Guinardó-Transició ecològica-Mobilitat sostenible,82
Les Corts-Bon viure-Educació i coneixement,3
Sant Andreu-Transició ecològica-Verd urbà i biodiversitat,1
Gràcia-Bon viure-Cultura,21
Ciutat Vella-Transició ecològica-Mobilitat sostenible,2
Gràcia-Bon viure-Cultura,17
Ciutat Vella-Bon viure-Sanitat i salut,1
Nou Barris-Economia plural-Economia cooperativa, social i solidària,0
Les Corts-Bon viure-Autonomia personal,148
Gràcia-Bon viure-Cultura,5
Gràcia-Bon viure-Autonomia personal,104
Horta Guinardó-Transició ecològica-Verd urbà i biodiversitat,51
Sarrià Sant Gervasi-Transició ecològica-Urbanisme per als barris,55
Eixample-Bon viure-Autonomia personal,3
Les Corts-Bon viure-Educació i coneixement,0
Sants Montjuïc-Economia plural-Turisme sostenible,12
Sant Martí-Economia plural-Economia cooperativa, social i solidària,15
Horta Guinardó-Transició ecològica-Medi ambient i espai públic,2
Nou Barris-Transició ecològica-Mobilitat sostenible,10
Nou Barris-Bon viure-Equitat de gènere i diversitat sexual,9
Eixample-Economia plural-Turisme sostenible,16
Sants Montjuïc-Economia plural-Economia cooperativa, social i solidària,4
Nou Barris-Transició ecològica-Mobilitat sostenible,7
Ciutat Vella-Transició ecològica-Medi ambient i espai públic,0
Nou Barris-Bon viure-Educació i coneixement,16
Ciutat Vella-Transició ecològica-Mobilitat sostenible,5
Eixample-Bon viure-Convivència i seguretat,25
Sant Andreu-Bon viure-Educació i coneixement,20
Sants Montjuïc-Economia plural-Desenvolupament i economia de proximitat,2
Les Corts-Transició ecològica-Mobilitat sostenible,8
Eixample-Economia plural-Desenvolupament i economia de proximitat,4
Eixample-Bon govern-Participació ciutadana,9
Sants Montjuïc-Bon viure-Convivència i seguretat,36
Horta Guinardó-Bon viure-Sanitat i salut,13
Sant Martí-Bon viure-Cultura,3
Ciutat Vella-Transició ecològica-Urbanisme per als barris,0
Sants Montjuïc-Transició ecològica-Urbanisme per als barris,2
Sant Martí-Bon viure-Convivència i seguretat,0
Sants Montjuïc-Transició ecològica-Mobilitat sostenible,5
Sarrià Sant Gervasi-Transició ecològica-Verd urbà i biodiversitat,1
Les Corts-Bon viure-Educació i coneixement,1
Eixample-Bon viure-Autonomia personal,14
Eixample-Transició ecològica-Medi ambient i espai públic,6
Ciutat Vella-Bon viure-Habitatge,14
Nou Barris-Bon viure-Educació i coneixement,0
Sant Andreu-Economia plural-Desenvolupament i economia de proximitat,13
Sarrià Sant Gervasi-Transició ecològica-Medi ambient i espai públic,8
Ciutat Vella-Economia plural-Turisme sostenible,64
Horta Guinardó-Bon viure-Educació i coneixement,15
Eixample-Economia plural-Turisme sostenible,20
Sant Andreu-Transició ecològica-Verd urbà i biodiversitat,5
Les Corts-Economia plural-Desenvolupament i economia de proximitat,4
Sant Andreu-Bon viure-Convivència i seguretat,16
Ciutat Vella-Bon govern-Participació ciutadana,7
Ciutat Vella-Bon viure-Cicles de vida,0
Sants Montjuïc-Bon viure-Migració, interculturalitat i discriminació zero,4
Eixample-Bon viure-Educació i coneixement,5
Gràcia-Transició ecològica-Urbanisme per als barris,0
Sant Martí-Transició ecològica-Urbanisme per als barris,0
Sants Montjuïc-Bon viure-Cultura,4
Sant Martí-Transició ecològica-Medi ambient i espai públic,7
Horta Guinardó-Transició ecològica-Urbanisme per als barris,16
Gràcia-Transició ecològica-Urbanisme per als barris,2
Gràcia-Bon viure-Autonomia personal,17
Gràcia-Bon viure-Justícia social,112
Sarrià Sant Gervasi-Transició ecològica-Medi ambient i espai públic,8
Ciutat Vella-Transició ecològica-Urbanisme per als barris,0
Sant Andreu-Transició ecològica-Medi ambient i espai públic,5
Ciutat Vella-Bon viure-Educació i coneixement,1
Nou Barris-Transició ecològica-Mobilitat sostenible,23
Sant Martí-Bon viure-Educació i coneixement,0
Ciutat Vella-Transició ecològica-Mobilitat sostenible,4
Eixample-Bon viure-Esports,2
Les Corts-Transició ecològica-Verd urbà i biodiversitat,2
Ciutat Vella-Bon viure-Sanitat i salut,3
Horta Guinardó-Bon viure-Cultura,11
Nou Barris-Bon viure-Equitat de gènere i diversitat sexual,16
Eixample-Bon viure-Convivència i seguretat,3
Sants Montjuïc-Transició ecològica-Verd urbà i biodiversitat,12
Horta Guinardó-Transició ecològica-Verd urbà i biodiversitat,12
Sants Montjuïc-Economia plural-Economia cooperativa, social i solidària,18
Gràcia-Economia plural-Economia cooperativa, social i solidària,2
Gràcia-Bon viure-Educació i coneixement,0
Sants Montjuïc-Transició ecològica-Medi ambient i espai públic,0
Eixample-Bon viure-Equitat de gènere i diversitat sexual,2
Sant Andreu-Bon viure-Autonomia personal,15
Les Corts-Bon viure-Sanitat i salut,3
Sant Martí-Bon viure-Esports,1
Sant Andreu-Bon viure-Convivència i seguretat,7
Les Corts-Bon viure-Convivència i seguretat,0
Ciutat Vella-Transició ecològica-Mobilitat sostenible,32
Sant Martí-Bon viure-Convivència i seguretat,4
Gràcia-Bon govern-Acció comunitària,8
Les Corts-Bon govern-Acció comunitària,18
Sant Andreu-Transició ecològica-Mobilitat sostenible,25
Eixample-Bon viure-Educació i coneixement,3
Nou Barris-Bon viure-Equitat de gènere i diversitat sexual,0
Eixample-Transició ecològica-Medi ambient i espai públic,1
Les Corts-Transició ecològica-Mobilitat sostenible,3
Ciutat Vella-Bon viure-Autonomia personal,5
Sants Montjuïc-Transició ecològica-Mobilitat sostenible,3
Gràcia-Transició ecològica-Medi ambient i espai públic,3
Sant Martí-Bon viure-Sanitat i salut,36
Nou Barris-Bon viure-Esports,13
Nou Barris-Transició ecològica-Urbanisme per als barris,8
Ciutat Vella-Bon govern-Participació ciutadana,0
Horta Guinardó-Bon viure-Cultura,3
Les Corts-Bon viure-Cultura,5
Sants Montjuïc-Economia plural-Desenvolupament i economia de proximitat,4
Sants Montjuïc-Bon viure-Autonomia personal,1
Sarrià Sant Gervasi-Bon viure-Educació i coneixement,6
Horta Guinardó-Transició ecològica-Verd urbà i biodiversitat,5
Les Corts-Bon viure-Sanitat i salut,2
Horta Guinardó-Economia plural-Turisme sostenible,3
Sant Martí-Bon govern-Govern transparent  i rendició de comptes,25
Nou Barris-Bon viure-Educació i coneixement,3
Horta Guinardó-Bon viure-Educació i coneixement,29
Ciutat Vella-Transició ecològica-Medi ambient i espai públic,0
Gràcia-Bon govern-Acció comunitària,1
Sant Andreu-Bon viure-Educació i coneixement,99
Sants Montjuïc-Bon viure-Educació i coneixement,10
Eixample-Transició ecològica-Urbanisme per als barris,11
Sant Andreu-Bon viure-Esports,25
Sant Martí-Transició ecològica-Mobilitat sostenible,28
Horta Guinardó-Bon viure-Justícia social,10
Horta Guinardó-Transició ecològica-Urbanisme per als barris,2
Les Corts-Bon viure-Equitat de gènere i diversitat sexual,1
Horta Guinardó-Transició ecològica-Verd urbà i biodiversitat,29
Les Corts-Bon viure-Autonomia personal,0
Eixample-Transició ecològica-Mobilitat sostenible,7
Ciutat Vella-Bon viure-Migració, interculturalitat i discriminació zero,0
Gràcia-Transició ecològica-Medi ambient i espai públic,1
Sants Montjuïc-Bon viure-Esports,1
Gràcia-Bon viure-Cicles de vida,16
Eixample-Economia plural-Turisme sostenible,36
Sant Martí-Transició ecològica-Verd urbà i biodiversitat,224
Horta Guinardó-Transició ecològica-Medi ambient i espai públic,2
Eixample-Transició ecològica-Energia i canvi climàtic,2
Sants Montjuïc-Bon viure-Convivència i seguretat,15
Eixample-Transició ecològica-Urbanisme per als barris,31
Eixample-Bon viure-Justícia social,12
Horta Guinardó-Bon viure-Habitatge,0
Sants Montjuïc-Bon viure-Cicles de vida,6
Horta Guinardó-Justícia global-Justícia global,9
Gràcia-Bon viure-Equitat de gènere i diversitat sexual,20
Gràcia-Transició ecològica-Mobilitat sostenible,2
Eixample-Bon viure-Justícia social,115
Ciutat Vella-Bon viure-Sanitat i salut,6
Horta Guinardó-Transició ecològica-Mobilitat sostenible,5
Horta Guinardó-Economia plural-Desenvolupament i economia de proximitat,4
Ciutat Vella-Transició ecològica-Mobilitat sostenible,0
Ciutat Vella-Bon viure-Habitatge,9
Nou Barris-Bon viure-Esports,12
Eixample-Bon viure-Justícia social,61
Ciutat Vella-Economia plural-Desenvolupament i economia de proximitat,6
Sants Montjuïc-Economia plural-Turisme sostenible,6
Sarrià Sant Gervasi-Bon viure-Equitat de gènere i diversitat sexual,60
Horta Guinardó-Transició ecològica-Mobilitat sostenible,5
Gràcia-Transició ecològica-Medi ambient i espai públic,0
Gràcia-Transició ecològica-Urbanisme per als barris,7
Gràcia-Transició ecològica-Urbanisme per als barris,1
Nou Barris-Bon viure-Equitat de gènere i diversitat sexual,8
Sants Montjuïc-Bon govern-Govern transparent  i rendició de comptes,5
Horta Guinardó-Bon viure-Cultura,8
Les Corts-Transició ecològica-Mobilitat sostenible,2
Sant Andreu-Bon viure-Educació i coneixement,20
Gràcia-Transició ecològica-Urbanisme per als barris,9
Les Corts-Bon govern-Acció comunitària,24
Les Corts-Transició ecològica-Urbanisme per als barris,1
Ciutat Vella-Transició ecològica-Medi ambient i espai públic,1
Ciutat Vella-Bon govern-Eficiència i professionalitat,4
Ciutat Vella-Transició ecològica-Medi ambient i espai públic,11
Sant Andreu-Bon viure-Justícia social,15
Sant Andreu-Transició ecològica-Urbanisme per als barris,1
Ciutat Vella-Bon viure-Convivència i seguretat,0
Sants Montjuïc-Transició ecològica-Urbanisme per als barris,3
Les Corts-Bon viure-Cicles de vida,120
Sant Andreu-Transició ecològica-Urbanisme per als barris,15
Sants Montjuïc-Transició ecològica-Verd urbà i biodiversitat,15
Ciutat Vella-Bon viure-Autonomia personal,3
Sant Andreu-Bon viure-Cultura,2
Les Corts-Bon viure-Educació i coneixement,0
Sant Andreu-Transició ecològica-Urbanisme per als barris,25
Nou Barris-Bon viure-Autonomia personal,15
Ciutat Vella-Bon viure-Migració, interculturalitat i discriminació zero,36
Ciutat Vella-Bon viure-Cultura,20
Ciutat Vella-Bon viure-Cicles de vida,3
Gràcia-Transició ecològica-Urbanisme per als barris,5
Ciutat Vella-Economia plural-Ocupació de qualitat,3
Eixample-Transició ecològica-Mobilitat sostenible,2
Sant Martí-Transició ecològica-Verd urbà i biodiversitat,2
